,Name,Link,Type
1334,"WILKES,MrsEllen",https://www.encyclopedia-titanica.org/titanic-survivor/ellen-wilkes.html,titanic-survivor
1335,"WILLER,MrAaron",https://www.encyclopedia-titanica.org/titanic-victim/aaron-willer.html,titanic-victim
1336,"WILLEY,MrEdward John",https://www.encyclopedia-titanica.org/titanic-victim/edward-willey.html,titanic-victim
1337,"WILLIAMS,MrHoward Hugh",https://www.encyclopedia-titanica.org/titanic-victim/howard-hugh-harry-williams.html,titanic-victim
1338,"WILLIAMS,MrLeslie",https://www.encyclopedia-titanica.org/titanic-victim/leslie-williams.html,titanic-victim
1339,"WINDELØV,MrEinar",https://www.encyclopedia-titanica.org/titanic-victim/einar-windelov.html,titanic-victim
1340,"WIRZ,MrAlbert",https://www.encyclopedia-titanica.org/titanic-victim/albert-wirz.html,titanic-victim
1341,"WISEMAN,MrPhilip",https://www.encyclopedia-titanica.org/titanic-victim/phillippe-wiseman.html,titanic-victim
1342,"WITTEVRONGEL,MrCamilius Aloysius",https://www.encyclopedia-titanica.org/titanic-victim/camilius-aloysius-wittevrongel.html,titanic-victim
1343,"YAZBAK,MrAntūn Mūsà",https://www.encyclopedia-titanica.org/titanic-victim/antoni-yasbeck.html,titanic-victim
1344,"YAZBAK,MrsSīlānah Iskandar Nāsīf Abī Dāghir",https://www.encyclopedia-titanica.org/titanic-survivor/selini-celiney-yazbeck.html,titanic-survivor
1345,"YONKOV,MrLazar “Lalyo”",https://www.encyclopedia-titanica.org/titanic-victim/lazar-yonkov.html,titanic-victim
1346,"YOUSSIFF (SAM'AAN),MrGerios",https://www.encyclopedia-titanica.org/titanic-victim/gerios-youssiff-samaan.html,titanic-victim
1347,"YŪSUF,MrsKātrīn",https://www.encyclopedia-titanica.org/titanic-survivor/catherine-peter-joseph.html,titanic-survivor
1348,"YŪSUF,MasterMichael (Shafīq) Peter",https://www.encyclopedia-titanica.org/titanic-survivor/michael-peter_shafiq_joseph.html,titanic-survivor
1349,"YŪSUF,MissNabīah (Mary)",https://www.encyclopedia-titanica.org/titanic-survivor/anna-mary-joseph-peter-joseph.html,titanic-survivor
1350,"ZAKARIAN,MrHaroutioun",https://www.encyclopedia-titanica.org/titanic-victim/ortin-zakarian.html,titanic-victim
1351,"ZAKARIAN,MrMampré",https://www.encyclopedia-titanica.org/titanic-victim/mapriededer-zakarian.html,titanic-victim
1352,"ZIMMERMANN,MrLeo",https://www.encyclopedia-titanica.org/titanic-victim/leo-zimmermann.html,titanic-victim
